상권_코드,상권_코드_명_x,경도(WGS84),위도(WGS84),기준_년분기_코드,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액
3130146,쌍문시장(쌍문역골목시장),127.032328,37.648262,20242,CS100010,커피-음료,341750807,43698218,44143268,46171452,46379870,51686968,61579818,48091213,0,47981194,86652135,92732698,97038532,17346248,139738177,197153240,4535638,65486897,84161836,66021939,68090329,48594779
3130146,쌍문시장(쌍문역골목시장),127.032328,37.648262,20243,CS100010,커피-음료,319858936,45953337,44310992,39860024,42565784,46961931,56276722,43930146,0,44282891,81650815,85240908,93184659,15499663,134271778,178425345,3754638,59597545,78451060,63050682,62404431,45438767
3130146,쌍문시장(쌍문역골목시장),127.032328,37.648262,20244,CS100010,커피-음료,300185663,35810325,43489179,42159810,39426884,42058498,54884273,42356694,0,33934500,81703140,77452070,91567265,15528688,121509704,174559677,4643741,54988123,79780071,56827260,54573026,45257160
3130146,쌍문시장(쌍문역골목시장),127.032328,37.648262,20241,CS300009,청과상,121499959,19911733,15032769,15231046,18226838,21221556,13689886,18186131,0,5649489,20735544,36157666,51072753,7884507,40992676,80507283,42479,10873200,7715186,17519312,31130315,54219467
3130146,쌍문시장(쌍문역골목시장),127.032328,37.648262,20242,CS300009,청과상,18717713,3857060,2677250,1841206,3764744,2272874,1723357,2581222,99759,896816,3617175,4301338,8120316,1682309,9509682,9049322,310191,1094914,1715949,2184717,5078243,8174990
3130146,쌍문시장(쌍문역골목시장),127.032328,37.648262,20243,CS300009,청과상,18985646,2783131,3349977,1512935,3173857,2388099,2271797,3505850,0,1473721,4528791,5774853,6215219,993062,7998914,8985192,13604,963342,675645,2866009,5071753,7393755
3130146,쌍문시장(쌍문역골목시장),127.032328,37.648262,20244,CS300009,청과상,15272119,1711670,2640569,1589786,1882830,1981276,4036432,1429556,0,371831,4503752,3323215,5436357,1636964,6585619,8620919,163844,437008,832378,2452789,3732959,7587560
3130146,쌍문시장(쌍문역골목시장),127.032328,37.648262,20241,CS300010,반찬가게,78629860,10031267,11095146,14924035,14620194,16776348,9716532,1466338,0,3423044,13379160,21899677,38369082,1558897,22582711,55539085,0,2184015,6408701,16281972,29424981,23822127
3130146,쌍문시장(쌍문역골목시장),127.032328,37.648262,20242,CS300010,반찬가게,67414248,11717484,11187193,9218801,8802573,12097719,12710076,1680402,0,3012086,12172041,11678604,38144379,2407138,25712090,41350117,0,1118492,8532518,16170239,23459442,17781516
3130146,쌍문시장(쌍문역골목시장),127.032328,37.648262,20243,CS300010,반찬가게,64671997,15065118,9409151,10368755,7092865,8790959,8307771,5637378,0,4025309,9750720,16978490,33037597,879881,22686654,41463273,145267,735395,6106238,14935615,21920642,20306769
3130146,쌍문시장(쌍문역골목시장),127.032328,37.648262,20244,CS300010,반찬가게,86879948,16979480,15038877,12572590,10819525,16126189,12401087,2942200,0,7109955,16212515,23729595,39407087,420796,29685629,56704178,0,1594531,8997974,15661464,28684660,31451177
3130147,쌍문역동측상점가,127.035002,37.646802,20241,CS100001,한식음식점,1943100945,229262760,256475062,237495445,266372171,301274024,339347438,312874045,48191708,9291666,243964539,214700865,1012619760,414332407,1172301807,736559245,9520195,185210248,358782695,408181357,444937004,502229551
3130147,쌍문역동측상점가,127.035002,37.646802,20242,CS100001,한식음식점,2140027399,230908977,279129679,270041737,253756226,343299618,420688429,342202733,40370052,14623659,369336737,259701418,1027270455,428725078,1285847562,806383468,10975373,182269705,343729930,403541399,584138877,567575744
3130147,쌍문역동측상점가,127.035002,37.646802,20243,CS100001,한식음식점,2229393670,273590608,245656888,275209396,301143170,316744893,437456580,379592135,31027751,11508319,364585648,236472114,1096655685,489144153,1338814705,842289763,5844330,223855277,431612402,400937810,532677081,586177569
3130147,쌍문역동측상점가,127.035002,37.646802,20244,CS100001,한식음식점,2167399435,262573792,306796478,261057982,284172570,347188638,391697860,313912115,43629504,19152649,256527540,230454531,1159446395,458188816,1291642876,832972976,13138157,228686561,412232781,399093605,541620889,529843858
3130147,쌍문역동측상점가,127.035002,37.646802,20242,CS100002,중식음식점,156541437,19331580,7543488,26673025,24713657,25909775,25327260,27042652,476870,0,21467133,27271867,70398448,36927119,109873629,43712275,1851600,25563494,46002987,21230382,40142562,18794878
3130147,쌍문역동측상점가,127.035002,37.646802,20243,CS100002,중식음식점,138876553,17157769,5632200,17815106,19689590,23340884,32280432,22960572,591673,0,22247847,28886177,57486911,29663945,100204168,38211410,1469247,29757772,37195303,19957419,29684751,20351086
3130147,쌍문역동측상점가,127.035002,37.646802,20244,CS100002,중식음식점,157836852,16344653,10302107,19729346,26403360,25560357,37087847,22409182,3163510,0,30600716,22471061,68801379,32800186,105253056,48947157,1502951,30090545,36359820,26968011,38546339,20732547
3130147,쌍문역동측상점가,127.035002,37.646802,20241,CS100003,일식음식점,598043010,76441156,63874016,62061882,76949957,90013503,124974123,103728373,49231076,621282,71807371,80586676,276650799,119145806,383093581,213074430,6862731,78808913,104120148,93924804,124231974,188219441
3130147,쌍문역동측상점가,127.035002,37.646802,20242,CS100003,일식음식점,598998423,71554762,87172476,66662691,77619674,95406918,109155260,91426642,55184062,0,77043890,75458636,252665567,138646268,365713151,231941523,5530632,81155873,111903436,105429965,121399154,172235614
3130147,쌍문역동측상점가,127.035002,37.646802,20243,CS100003,일식음식점,398922170,51807478,46183005,45751135,43606354,63899509,82190183,65484506,40853021,0,49719812,46451673,169826918,92070746,234498829,150672790,5421393,59279174,81291942,69343352,80813879,89021879
3130147,쌍문역동측상점가,127.035002,37.646802,20244,CS100003,일식음식점,832694186,105427608,117537941,102857002,104252075,119735073,147674207,135210280,92446294,98616,101613076,113812441,329461581,195262178,504521701,294781046,6053857,119789937,165361693,123203455,167383270,217510536
3130147,쌍문역동측상점가,127.035002,37.646802,20241,CS100005,제과점,1094807919,150964805,150174912,174366808,136390850,169755703,174205250,138949591,425158,93816799,247933426,304841923,385420735,62369878,455148137,628268878,10695410,127929283,221639701,314884235,251258636,157009749
3130147,쌍문역동측상점가,127.035002,37.646802,20242,CS100005,제과점,1009211737,143551075,150675523,180585509,128200793,155952931,141685516,108560390,0,89697488,224542375,249855284,398068409,47048181,394563968,597605053,9877593,110908466,177648440,295305459,225562317,172866747
3130147,쌍문역동측상점가,127.035002,37.646802,20243,CS100005,제과점,828262389,125063439,123817302,135762296,103694132,123866699,123248566,92809955,0,89918391,171396647,219392381,306692725,40862245,315945428,474850877,7531009,94702204,156339988,231139853,176447483,124635768
3130147,쌍문역동측상점가,127.035002,37.646802,20244,CS100005,제과점,816970643,117840512,140872889,105392981,107638477,134594337,102114785,108516662,0,70400264,207408566,235187762,265343861,38630190,307426223,488823931,10730978,109251233,151038189,242686703,181444578,101098475
3130147,쌍문역동측상점가,127.035002,37.646802,20241,CS100006,패스트푸드점,88764946,10718071,9811142,11896060,10915762,17794155,13858696,13771060,0,295516,6805028,15584919,52866847,13212636,49072456,39692490,262908,11795402,16246739,23410760,20205612,16843525
3130147,쌍문역동측상점가,127.035002,37.646802,20242,CS100006,패스트푸드점,71798234,8084919,8158288,9456522,6906930,14025814,12218072,12947689,0,495245,8508831,15065217,38508832,9220109,38362057,33436177,0,7939164,11294038,15236749,19928416,17399867
3130147,쌍문역동측상점가,127.035002,37.646802,20243,CS100006,패스트푸드점,75705163,8411005,11680027,7359374,10442935,12002039,12625679,13184104,0,1310462,10960598,12242527,38327446,12864130,43324728,29920516,0,6786685,10065896,18366847,19141305,18884511
3130147,쌍문역동측상점가,127.035002,37.646802,20244,CS100006,패스트푸드점,72189537,8894021,10644701,10031249,8241848,9464674,14292799,10620245,0,315897,6694973,17300950,39963994,7913723,42062973,30126564,144719,9601109,11901892,16751328,20868178,12922311
3130147,쌍문역동측상점가,127.035002,37.646802,20241,CS100007,치킨전문점,68116003,7702760,7420747,6339836,8367809,12175414,11752813,14356624,168367,0,176785,9675173,40906315,17189363,32144434,35971569,203684,5891597,9299794,12321549,20929805,19469574
3130147,쌍문역동측상점가,127.035002,37.646802,20242,CS100007,치킨전문점,65065180,5333004,8347603,8019290,9741677,12722604,10604556,10296446,176785,0,387242,9109461,37217385,18174307,24083119,39836328,251127,4644072,7592144,10251495,17835257,23345351
3130147,쌍문역동측상점가,127.035002,37.646802,20243,CS100007,치킨전문점,52456224,5446651,7409804,6347412,7237227,7596690,9399053,9019387,475635,0,855301,6660573,36121320,8343395,24511400,26636617,281172,4489017,6662051,11890298,13503456,14322023
3130147,쌍문역동측상점가,127.035002,37.646802,20244,CS100007,치킨전문점,57401985,5439917,5911342,8409900,7050341,10444608,11821844,8324033,42092,0,1317466,8630460,35632215,11779752,24895051,31092656,170363,5322856,9627535,7388775,17881894,15596284
3130147,쌍문역동측상점가,127.035002,37.646802,20241,CS100008,분식전문점,238983335,24701782,32758103,30162167,29419273,35292814,46432636,40216560,3723879,7105226,40672443,39303957,99206677,48971153,109828434,121618655,4179420,42737454,52767107,58366600,47389835,26006675
3130147,쌍문역동측상점가,127.035002,37.646802,20242,CS100008,분식전문점,292842882,32950301,36641753,41939521,34110801,46586054,56064651,44549801,1787584,10390620,52736979,52308804,130346169,45272726,140474735,146418370,6709104,48616295,66552113,57695628,65622658,41697309
3130147,쌍문역동측상점가,127.035002,37.646802,20243,CS100008,분식전문점,420921495,55408118,54625834,63879356,60281141,54409493,75596894,56720659,5112377,15368646,91730867,67150150,178702329,62857126,195034867,219694985,7351303,68680861,87334433,94005313,93181357,64176586
3130147,쌍문역동측상점가,127.035002,37.646802,20244,CS100008,분식전문점,301189077,30559651,50289861,36521671,42370260,46734244,60065500,34647890,9632291,10171943,61874475,41509012,130306758,47694598,139387019,158554608,6446503,51654275,73089544,67714691,55609265,43427349
3130147,쌍문역동측상점가,127.035002,37.646802,20241,CS100009,호프-간이주점,121011781,18577004,15185341,13624647,14636347,17447061,24625475,16915906,26761545,0,0,927035,29802362,63520839,87648888,32755299,0,24837064,32588199,19160031,23200933,20617959
3130147,쌍문역동측상점가,127.035002,37.646802,20242,CS100009,호프-간이주점,102767594,13080382,13348497,10447023,10033859,14213233,21086885,20557715,24316328,0,0,1340075,33987331,43123860,65624657,32493636,0,16867920,28574528,17207484,22663498,12804865
3130147,쌍문역동측상점가,127.035002,37.646802,20243,CS100009,호프-간이주점,113037702,14586732,17635966,14570376,17200191,16428437,21335296,11280704,24281449,0,0,116264,31201913,57438076,74194638,38843064,0,20406984,36596963,23363925,21200654,11469176
3130147,쌍문역동측상점가,127.035002,37.646802,20244,CS100009,호프-간이주점,138489167,16452861,20828918,14871527,16621863,23028513,32120857,14564628,31243831,0,0,1526482,45597471,60121383,91182521,46975230,0,21496608,39475647,31502086,30000653,15682757
3130147,쌍문역동측상점가,127.035002,37.646802,20241,CS100010,커피-음료,99112809,11977099,13413215,12743365,12559517,16231885,17049053,15138675,2504594,6904079,18202472,28237469,34057767,9206428,51439336,47673473,1510430,23264678,37656826,15397370,14407419,6876086
3130147,쌍문역동측상점가,127.035002,37.646802,20242,CS100010,커피-음료,86536978,10660598,10630650,12358082,9283913,14289934,15086248,14227553,3685899,5087413,17405085,25166152,27917409,7275020,39008185,47528793,2033683,21518952,27718059,12584751,14869249,7812284
3130147,쌍문역동측상점가,127.035002,37.646802,20243,CS100010,커피-음료,76994754,10655102,10411335,9701011,10899060,10214065,14523988,10590193,1045001,4722965,15813655,21274851,28267660,5870622,34710383,42284371,1363308,20612064,23797379,11937449,13602305,5682249
3130147,쌍문역동측상점가,127.035002,37.646802,20244,CS100010,커피-음료,55841208,7081066,8799118,7342451,6517274,7531907,10532605,8036787,988206,4901028,11208972,14767887,18810178,5164937,25122744,30718464,1895609,14028804,20343243,8399971,7927430,3246151
3130148,방학동도깨비시장,127.03526,37.665173,20241,CS100001,한식음식점,702712674,85989333,80004937,88139980,104724495,126179075,125383687,92291167,1426523,53418048,312016265,173731996,157718145,4401697,358238194,324782553,316657,12637402,75241134,93488117,215872157,285465280
3130148,방학동도깨비시장,127.03526,37.665173,20242,CS100001,한식음식점,803792580,103393769,120721840,116202340,121951124,138552348,110972158,91999001,18792696,39197218,322035150,148972473,224534633,50260410,441171430,345259678,636264,46915742,75187115,136623907,241460561,285607518
3130148,방학동도깨비시장,127.03526,37.665173,20243,CS100001,한식음식점,871418029,126905721,129376454,108799998,125584145,138648552,132293842,109809317,20725024,45009874,355179196,155276916,208691933,86535086,498723153,356835790,2178897,68645194,80423880,153730510,250152361,300428102
3130148,방학동도깨비시장,127.03526,37.665173,20244,CS100001,한식음식점,835599885,145142322,152645609,108249594,140793566,120935661,102358428,65474705,21477058,19794433,323361874,156488903,260128737,54348880,437223099,339426134,2931043,51034778,91666918,123887494,211484024,295644980
3130148,방학동도깨비시장,127.03526,37.665173,20241,CS100005,제과점,82388556,12880926,10490269,9963979,8122698,18856469,12343461,9730754,359922,9231762,25802748,22433505,21234169,3326450,34795740,31468506,152912,2093830,5830904,9564129,23682881,24939594
3130148,방학동도깨비시장,127.03526,37.665173,20242,CS100005,제과점,78477288,9037933,8153570,10934059,9288332,21561007,10553798,8948589,343377,17282076,21142651,14722065,21220231,3766888,31093271,28610501,523584,1623302,5669342,8371627,23502727,20013191
3130148,방학동도깨비시장,127.03526,37.665173,20243,CS100005,제과점,68434010,8892316,8104177,7180413,7300774,19119138,9469268,8367924,256442,18573396,10713034,16593990,19119691,3177457,25931512,26324829,182629,1938444,4656231,6911187,17199592,21368256
3130148,방학동도깨비시장,127.03526,37.665173,20244,CS100005,제과점,74083847,7639031,12715462,9475285,8805580,14991567,8513972,11942950,288134,17250814,17004455,17175042,18877543,3487859,28494208,28786920,532629,1345526,5128346,7670236,18133383,24471011
3130148,방학동도깨비시장,127.03526,37.665173,20241,CS100007,치킨전문점,61734029,4335682,8134380,6618696,8369034,11365527,13874452,9036258,37967,721589,8518766,14976491,34216298,3262918,33442345,28291684,249051,1175584,6349833,11654803,20377634,21927124
3130148,방학동도깨비시장,127.03526,37.665173,20242,CS100007,치킨전문점,74463236,4882259,8994151,9503532,10086160,14636956,14452455,11907723,0,521632,9938525,16334539,44179285,3489255,36961449,35905016,359314,2030312,5693984,15721403,20286725,28774726
3130148,방학동도깨비시장,127.03526,37.665173,20243,CS100007,치킨전문점,72291368,7649932,8203413,8423445,9335728,13339163,13437450,11902237,0,1065705,7537924,16392960,44439668,2855111,38116663,33536384,219328,1704135,7812434,15216611,19942061,26758478
3130148,방학동도깨비시장,127.03526,37.665173,20244,CS100007,치킨전문점,66535847,3221979,9653220,8094409,8852632,11174442,14407021,11132144,0,399917,7273364,17590832,39096390,2175344,33906424,32629423,430570,3096015,5548306,14599284,17701592,25160080
3130148,방학동도깨비시장,127.03526,37.665173,20241,CS100008,분식전문점,460368317,47924839,38728339,64518646,90270774,91770649,76599510,50555560,2822138,60737440,146215323,128883029,121529456,180931,208331280,246079623,249296,11261911,35663521,78450973,165849210,162935993
3130148,방학동도깨비시장,127.03526,37.665173,20242,CS100008,분식전문점,388118873,55463542,38013032,50903067,58319746,60169945,84117814,41131727,2168717,64866909,117606994,98428516,105047737,0,167259304,211237861,878276,8721085,33690658,78178578,135236140,121792426
3130148,방학동도깨비시장,127.03526,37.665173,20243,CS100008,분식전문점,436966738,85888124,26561991,43751023,50015733,55632956,102610782,72506129,1948221,81289434,136829122,101648818,115251143,0,181447702,248185710,1740222,11886905,38614564,87668976,146028557,143694187
3130148,방학동도깨비시장,127.03526,37.665173,20244,CS100008,분식전문점,439770458,60160858,51509747,52584133,55290108,63182086,101813028,55230498,1715774,64504150,141865757,127694407,103990370,0,200192147,229856288,1475998,10215712,34724616,88933007,149438290,145260810
3130148,방학동도깨비시장,127.03526,37.665173,20241,CS100009,호프-간이주점,54569334,5955450,6717954,15598730,3976250,5465915,8661592,8193443,4544262,0,2840228,2170159,37027801,7986884,37118296,16945244,0,5767449,1063464,929450,34273615,12029561
3130148,방학동도깨비시장,127.03526,37.665173,20242,CS100009,호프-간이주점,152011778,11442419,16698445,12949720,33694688,15803852,48788228,12634426,0,4949864,8265626,6005848,101187162,31603278,120249462,31442412,0,11503572,1664365,26070740,53855952,58597245
3130148,방학동도깨비시장,127.03526,37.665173,20243,CS100009,호프-간이주점,93542052,8577718,13921798,34965184,9025360,14040989,10773298,2237705,6540983,129691,2563554,1798379,43538952,38970493,69682738,23859314,0,1469829,129691,32276090,35562237,24104205
3130148,방학동도깨비시장,127.03526,37.665173,20244,CS100009,호프-간이주점,61540541,10635436,8379964,7721860,8985247,5208744,13276504,7332786,4681967,324227,389073,834344,14584700,40726230,58206741,3333800,0,0,574963,3981421,41080876,15903281
3130148,방학동도깨비시장,127.03526,37.665173,20241,CS100010,커피-음료,177507031,20284836,25392467,22545218,19470562,27434285,32237886,30141777,0,23434407,56151319,52635595,43910538,1375172,86282438,91224593,2433117,19012014,39622682,43494745,51392607,21551866
3130148,방학동도깨비시장,127.03526,37.665173,20242,CS100010,커피-음료,201656580,28021560,27205656,28537975,25890627,27889678,32020221,32090863,0,30434928,66803198,61974473,40126058,2317923,95860891,105795689,2838878,19565779,47335148,57388826,54383411,20144538
3130148,방학동도깨비시장,127.03526,37.665173,20243,CS100010,커피-음료,197770276,29482855,24980995,27407716,26514296,25629310,29440287,34314817,0,33912307,68417809,59451884,33699375,2288901,97163799,100606477,1678401,17451778,37748515,61674974,52114847,27101761
3130148,방학동도깨비시장,127.03526,37.665173,20244,CS100010,커피-음료,172402453,21301589,24477395,26095426,23876702,23720315,28598192,24332834,0,28132587,64066073,46173878,31659399,2370516,79701127,92701326,2958863,15843323,34091519,54830779,45144858,19533111
3130148,방학동도깨비시장,127.03526,37.665173,20241,CS300009,청과상,1822498347,225147357,213652432,269882599,298573977,329000722,289531939,196709321,1104706,141292529,431596400,558888754,670534562,19081396,842605535,960441095,332796,19806503,83778373,210063861,428919445,1060145653
3130148,방학동도깨비시장,127.03526,37.665173,20242,CS300009,청과상,1897567596,232454863,283358350,257933007,307396059,300427487,295729464,220268366,1019945,195128946,433954713,469902356,778027024,19534612,825003341,1060661704,1861332,23530009,70537314,210565464,467461755,1111709171
3130148,방학동도깨비시장,127.03526,37.665173,20243,CS300009,청과상,1874406715,290876567,226475974,251424952,237413610,278920359,363440269,225854984,2014112,217144470,412561552,473598143,749388052,19700386,858656684,1015750031,241595,29115246,78810721,176986556,445230298,1144022299
3130148,방학동도깨비시장,127.03526,37.665173,20244,CS300009,청과상,2140833368,279865890,318919904,250167194,318172213,342535483,423777020,207395664,940298,246598312,652745312,650538533,579200302,10810611,800355328,1340478040,349267,23210972,107539580,192187144,587026921,1230519484
3130148,방학동도깨비시장,127.03526,37.665173,20241,CS300010,반찬가게,875484742,99366283,89127996,115548723,110644988,196893545,144745848,119157359,0,109203585,203040760,303180770,258221440,1838187,373127040,502357702,625981,13786058,57222388,155647420,316806628,331396267
3130148,방학동도깨비시장,127.03526,37.665173,20242,CS300010,반찬가게,805669668,108041364,118001591,99497962,96143462,126092585,126067401,131825303,0,112993281,186993535,228339163,275184995,2158694,359976768,445692900,407138,11241515,47031198,159221414,270260525,317507878
3130148,방학동도깨비시장,127.03526,37.665173,20243,CS300010,반찬가게,812616409,161301082,86107673,83989768,91067573,96815149,165292663,128042501,0,126096576,223831297,216216215,243646801,2825520,376049863,426503462,1939431,18754509,41554252,118740519,285463904,336100710
3130148,방학동도깨비시장,127.03526,37.665173,20244,CS300010,반찬가게,893682367,111778820,129020742,108890421,107441897,151227920,163391620,121930947,0,130672024,248022158,276429252,236642479,1916454,358072242,535610125,271830,9538670,50368469,122495275,319627462,391380661
3130149,창동신창시장,127.037197,37.639719,20241,CS100001,한식음식점,976364959,110125319,129556160,132811960,147694070,185133024,176316633,94727793,6085410,39330253,257427783,209916054,411383371,52222088,521686029,436317867,4365006,38049197,93849873,161222585,322299174,338218060
3130149,창동신창시장,127.037197,37.639719,20242,CS100001,한식음식점,829160244,87249416,144636193,126754186,118638613,112575803,155291632,84014401,2106402,48497699,207765763,153372394,371814938,45603048,409183213,386403644,1214451,25932832,66574728,152975434,257683684,291205727
3130149,창동신창시장,127.037197,37.639719,20243,CS100001,한식음식점,991901439,142329649,129944654,135063197,120657126,145124330,181828425,136954058,1025871,51592280,233259177,165314692,469953134,70756285,545739126,415515431,527881,30874335,94665739,196197917,306344320,332644366
3130149,창동신창시장,127.037197,37.639719,20244,CS100001,한식음식점,962537419,101715933,147074886,138839231,161724503,129913910,190406581,92862375,1253211,56248320,237851673,216724514,407427713,43031988,488911062,436329350,905330,26707222,95387284,181928729,289237770,331074075
3130149,창동신창시장,127.037197,37.639719,20241,CS100007,치킨전문점,42362423,5944623,4004453,4582091,6836174,8757083,8532977,3705022,25136,524925,2343552,9047420,23267092,7154298,21866784,20495639,25482,1238125,4919130,11083031,14614450,10482205
3130149,창동신창시장,127.037197,37.639719,20242,CS100007,치킨전문점,45036875,5798399,6377755,5859094,5312674,10185555,7518882,3984516,458150,663367,2733220,7711123,26770083,6700932,22037668,22546569,0,1734146,5742302,10296355,14688335,12123098
3130149,창동신창시장,127.037197,37.639719,20243,CS100007,치킨전문점,45468143,5243880,5454993,4217803,8385516,8772948,9888733,3504270,388566,582610,2391917,8861181,25346165,7897704,24577591,20890552,120337,1303338,5761700,10799062,14970815,12512891
3130149,창동신창시장,127.037197,37.639719,20244,CS100007,치킨전문점,39207536,5467689,6404920,6539697,6333288,5326404,7574635,1560903,924567,796041,3604769,8509634,22009055,3363470,21076370,16955283,94255,1603358,3689596,7093198,13191569,12359677
3130149,창동신창시장,127.037197,37.639719,20241,CS100008,분식전문점,141542901,18583049,18897080,18579733,17779073,23648113,21857301,22198552,452391,33359585,47951009,25664037,34058215,57664,72144136,69398765,774174,5488640,20939125,28663520,51753026,33924416
3130149,창동신창시장,127.037197,37.639719,20242,CS100008,분식전문점,193424920,24810747,24513447,24172314,24199169,32386936,33297411,30044896,786223,44064980,62350890,31833272,54204219,185336,94347913,94258090,1192897,9733609,27891612,43705513,63786698,42295675
3130149,창동신창시장,127.037197,37.639719,20243,CS100008,분식전문점,169763128,24194299,23067478,23231705,20173242,24443734,30300798,24351872,492990,42304339,54945590,25451580,46535413,33216,86146315,79178659,2119671,8829950,22746460,37365199,58864314,35399375
3130149,창동신창시장,127.037197,37.639719,20244,CS100008,분식전문점,181025892,25702964,22855903,22161340,22271290,28386387,30616607,29031401,681486,41339485,57945764,36322721,44736436,0,85065102,79056405,634738,9215026,25837934,36362544,56955805,35115461
3130149,창동신창시장,127.037197,37.639719,20241,CS100009,호프-간이주점,66046545,9101886,15589071,10262603,6608284,12026656,8504705,3953340,0,0,3977473,6931799,51902479,3234794,53362250,8527313,0,364557,1493671,32044283,7917976,20069075
3130149,창동신창시장,127.037197,37.639719,20242,CS100009,호프-간이주점,77377043,16084528,17416306,6312682,8276590,12701066,10314154,6271717,0,0,2997469,11880507,47335236,15163831,62900128,7304083,0,1242590,2835263,10331827,14780498,41014035
3130149,창동신창시장,127.037197,37.639719,20241,CS100010,커피-음료,60476388,5196371,6024217,9279047,9635707,9290014,10141053,10909979,134779,5321674,19678641,15009193,17886830,2445271,16300962,25429460,258675,5713937,8475252,9605874,10747168,6929517
3130149,창동신창시장,127.037197,37.639719,20242,CS100010,커피-음료,56752455,8388107,6186771,9054799,8651715,7512902,8664107,8294054,0,10947957,14768269,14013473,13937914,3084842,19923738,35872708,418473,7213892,10472930,11401420,18253754,8035978
3130149,창동신창시장,127.037197,37.639719,20243,CS100010,커피-음료,63388746,10597966,6557279,9027056,7248304,7825653,11770659,10361829,0,10083024,16136649,22726863,12826539,1615671,20256369,38960096,782401,8011011,13275103,11405183,17147867,8594900
3130149,창동신창시장,127.037197,37.639719,20244,CS100010,커피-음료,32886816,3160712,3879283,4533845,4398295,4044890,6258784,6611007,0,5547351,10977639,9448896,6373815,539115,12092299,20794517,157342,2186778,7928395,8493903,8534289,5586109
3130149,창동신창시장,127.037197,37.639719,20241,CS300009,청과상,526863934,58057755,63682721,65351824,84673438,97976710,97401521,59719965,256859,62052279,133718770,157983875,164920416,7931735,202401391,309096850,0,6033381,51854961,79661187,156159686,217789026
3130149,창동신창시장,127.037197,37.639719,20242,CS300009,청과상,449658264,51540443,54893892,59939723,73074244,70184031,77874760,62151171,0,69012561,91687041,135349778,148091297,5517587,155903972,281247699,95091,4901825,50476642,67648635,117165509,196863969
3130149,창동신창시장,127.037197,37.639719,20243,CS300009,청과상,511035015,95251010,56313106,56381198,70026531,78539948,82826334,71696888,0,131422529,106163719,126773662,143119828,3555277,196868581,302154803,121121,4891202,47002083,106500446,153354612,187153922
3130149,창동신창시장,127.037197,37.639719,20244,CS300009,청과상,1174793865,138774806,232665141,131009055,126106534,230091090,196559682,119587557,0,230766718,388777819,366619504,187109805,1520019,399155367,769082833,0,13519021,76374303,161118138,362891233,554335506
3130149,창동신창시장,127.037197,37.639719,20241,CS300010,반찬가게,567274388,65884756,54602551,67794939,95634664,128878084,101010498,53468896,0,38004398,147333486,194244855,186846545,845104,206277026,360997362,0,14041509,38452215,103054300,210834545,200891819
3130149,창동신창시장,127.037197,37.639719,20242,CS300010,반찬가게,575423861,77455590,72929978,69289223,70686492,156120398,84981226,43960954,0,33773940,126561529,162828952,176396402,75863038,191127995,384295866,0,8432398,32518394,82693495,250676810,201102764
3130149,창동신창시장,127.037197,37.639719,20243,CS300010,반찬가게,586826863,115257106,75658496,68506260,59323437,79853009,117665338,70563217,0,54892085,146849626,183537451,197510321,4037380,233827590,352999273,87351,23299344,35494516,93911463,211754768,222279421
3130149,창동신창시장,127.037197,37.639719,20244,CS300010,반찬가게,545813463,83046472,84305802,56615552,66747245,95404721,103262570,56431101,0,38545554,154190394,187084773,165752240,240502,213834184,331979279,318338,17752368,44750134,99359607,184408648,199224368
3130150,창동골목시장,127.039179,37.638565,20241,CS100001,한식음식점,1339006582,175199596,128403351,140709280,170013659,226739312,252547160,245394224,15019548,30385496,263940049,246870258,633943822,148847409,866890444,465333547,4162461,69433234,173046585,281414595,411051743,393115371
3130150,창동골목시장,127.039179,37.638565,20242,CS100001,한식음식점,1232864390,155877319,145709230,149748739,139777807,189853368,219293574,232604353,4875577,32877036,253234070,168479279,619157860,154240568,808155702,420284511,3808502,71749782,145311432,266913640,398730623,341926234
3130150,창동골목시장,127.039179,37.638565,20243,CS100001,한식음식점,1140608462,182055873,127605242,117468639,134809644,172104033,197156860,209408171,9339819,30884446,231779834,163149665,567987434,137467264,714106857,409300701,665882,59297900,129880317,232023583,379492722,322047153
3130150,창동골목시장,127.039179,37.638565,20244,CS100001,한식음식점,1304264918,156072883,203455365,152666275,140428291,201733927,245617757,204290420,8582228,31679228,259980452,201049510,660935900,142037600,851678894,445942480,3467352,67605117,164528239,261491640,430602903,369926123
3130150,창동골목시장,127.039179,37.638565,20241,CS100005,제과점,171180466,20239411,17133348,24610239,21974011,33243182,30399361,23580914,181680,24408752,34392755,27756286,63710375,20730618,66505646,84934211,1010410,13431091,25398015,35569061,44121066,31910213
3130150,창동골목시장,127.039179,37.638565,20242,CS100005,제과점,166731309,19527879,24859155,20866432,20545811,30411351,26093166,24427515,59567,24473158,27621365,29591779,59002101,25983339,66093441,82294112,130303,12210854,25867927,30607252,45914341,33656875
